PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
0.8477588978987352,-0.3607835883336985,1.1798177607956502,-0.07928014276509496,-0.566820162730323,-1.6026196344562536,1.6247135199050091,-0.8366044690413397,7.3
1.2328512850294515,0.2588020895763063,0.4912404064668544,0.5557881405631203,0.05112703967390459,-1.6402773684745502,1.89437241152568,-0.7436165299465478,11.5
0.956490866029761,-0.12045944659890877,0.8720736918218867,0.28267587363958735,-0.1851468906571236,-1.6026196344562536,1.8197859095880475,-0.7322302516900427,8.8
0.8749418899314916,-0.19931580560563664,0.9528565099274996,0.09840735619720362,-0.15658630567205425,-1.426883542370869,1.326367512154479,-0.7888905411093183,8.3
1.2872172690949644,0.20623118357182102,0.5874104280211555,0.5195925389226521,0.22508696640114512,-1.41433096436477,1.119820276019496,-0.8929936565973652,11.2
2.1842560061759273,1.3289955332390417,-0.21657095217280142,1.7173379022981463,1.016994095532613,-1.3515680743342755,0.9247478863364574,-0.9255258801873799,20.8
3.0677032472405124,1.9636014700074709,-0.5897106358034896,2.539965212308788,1.7829370564958364,-1.426883542370869,1.2173564708610156,-0.8566660069218489,27.4
2.451555427831366,1.6481760339805593,-0.4319918004544358,2.0727129002227436,1.6531162156546122,-1.4394361203769679,1.1312951224714396,-0.9070909534863715,24.0
0.9700823620461392,0.41651480758976206,0.3912235840503813,0.4801064280421413,0.695038410246377,-1.5021990104074625,0.9132730398845138,-1.1006576838469586,12.8
-0.6065311758537351,-0.8113913540864293,1.806846301329693,-0.7505440277337785,-0.5096989927601843,-1.6151722124623527,0.8788485005286832,-1.2400040415575215,4.7
-0.8421171068042911,-1.26199911983916,2.7300785082509833,-1.0170752761772264,-1.2081351164859708,-1.6151722124623527,0.7296754966534181,-1.3072373036435518,2.6
-0.08552382855923642,-0.6011077300684883,1.533723440115478,-0.6123426396519908,-0.5226810768443066,-1.6026196344562536,0.5977147624560684,-1.3666086116953284,5.9
-0.24862178075577512,-0.5109861769179421,1.5067958340802736,-0.602471111931863,-0.4811384077751149,-1.677935102492847,0.6665638411677294,-1.4018518539178444,6.4
-0.5023297063948353,-0.927798360239218,2.079969162543908,-0.8459687956950129,-0.8446367621305428,-1.7532505705294403,0.7870497289131354,-1.4105271135418482,4.1
-0.9508490749353169,-1.4685276791424948,3.172460607400768,-1.2309583767799932,-1.3119917891589503,-1.7658031485355392,0.8157368450429942,-1.4145936414906002,1.9
-1.2136179979186292,-1.723872079735709,3.991829191043413,-1.4053553665022491,-1.6443331417124845,-1.8787763505904294,1.022284081177977,-1.4181179657128515,1.1
-1.141130019164612,-1.7426474033087394,3.9995227927677575,-1.3362546724613553,-1.6183689735442395,-1.8536711945782316,0.9706472721442311,-1.4221844936616037,1.0
-0.778690125394526,-1.4797928732863133,3.1916946117116285,-1.1125000441384607,-1.3769022095795624,-1.790908304547737,0.8501613843988246,-1.4219133917983535,1.8
-0.03568834316584959,-0.882737583663945,2.0453479547843596,-0.6584097690125866,-0.6992374203883717,-1.8411186165721327,0.9763846953702026,-1.3996830390118433,4.4
2.211438998208684,1.0173251619267363,0.16041553232005876,1.1151747113703567,0.9936263441811928,-1.7281454145172426,0.8616362308507682,-1.3500713980370709,17.9
2.0211580539793887,1.4566677335356488,-0.3396685797623068,1.6350751712970821,1.4817527057441962,-1.4896464324013636,0.46575402825871864,-1.3332630825155634,22.1
1.137710812914804,0.5742275256032178,0.2181175452526394,0.4965589742423541,0.5704104030388016,-0.9875433121574075,-0.3661723395071828,-1.3985986315588428,14.0
0.7435574284398354,0.27006728372012456,0.4373851943964458,0.12144092087750158,0.3886612258610877,-0.8494649540903195,-0.5555073059642504,-1.4194734750291025,11.6
0.4853190041286491,0.07855898327521398,0.6912740512998007,-0.07928014276509496,-0.15139347203840528,-0.7615969080476273,-0.6645183472577132,-1.432486364465108,10.2
0.6937219430464486,0.19121092471339665,0.5874104280211555,0.10498837467728875,-0.08907946843461763,-0.6235185499805392,-0.7792668117771478,-1.41432253962735,11.0
0.8522893965708612,0.4240249370189742,0.36044917715300495,0.3254524937601407,0.11344104327769224,-0.5984133939683415,-0.7104177330654868,-1.3335341843788135,12.8
1.1513023089311822,0.5892477844616422,0.25658555387435983,0.588693232963546,0.3159615549900021,-0.661176283998836,-0.6358312311278546,-1.3199790912163074,14.2
0.9519603673576349,0.4052496134459438,0.3796831814638652,0.315580966040013,0.245858300935741,-0.6486237059927371,-0.6243563846759109,-1.3072373036435518,12.7
0.7933929138332222,0.2850875425785489,0.5797168262968114,0.16092703175801237,-0.06051888344954828,-0.5230979259317483,-0.7907416582290915,-1.3365163048745647,11.7
1.8625906004549762,1.171282815225586,-0.16656254096456488,1.1480798037707822,1.0195905123494375,-0.7490443300415285,-0.48665822725258934,-1.2776872005492885,19.3
1.930548080536867,1.0548758090727972,-0.1319413332050165,0.9407777216481006,1.1182543513887682,-0.8369123760842206,-0.2686361446656636,-1.1914768080357496,18.2
3.371246658272959,2.4217193651894138,-0.8897611030529089,2.727524238991214,2.258081333974717,-1.0252010461757042,0.13872090437832962,-1.0846626739152014,32.6
2.2612744836020706,1.25389423894692,-0.39737059269488745,1.2500855902121017,1.583012961600351,-1.1256216702244954,0.29936875470553803,-1.0689387658466942,20.1
1.744797634979698,0.6080231080346726,-0.06269891768591972,0.5327545758828224,1.229900274512221,-1.2637000282915833,0.6321393018118988,-1.0136339857436696,14.3
2.6191838787000306,1.4303822805334063,-0.4396854021787799,1.6482372082572523,1.6609054661050855,-1.426883542370869,0.9476975792403438,-1.0052298279829157,21.8
0.8205759058659787,-0.004052440446119992,0.41430438922341356,-0.056246578084797,0.695038410246377,-1.4519886983830668,0.9190104631104852,-1.052401552188437,9.6
0.4400140174073883,-0.34576332947527416,0.8297588823379942,-0.3227778265282449,0.32894363907412455,-1.5021990104074625,0.907535616658542,-1.0995732763939583,7.4
0.3856480333418754,-0.6874742185044282,1.2336729728660587,-0.6452477320524164,0.06670554057485151,-1.539856744425759,0.907535616658542,-1.1448472875567286,5.4
0.3312820492763625,-0.6837191537898222,1.2452133754525747,-0.5958900934517779,-0.055326049815899316,-1.665382524486748,1.1140828527935245,-1.1673487422064885,5.4
0.21801958247321065,-0.5410266946347908,1.0644137349304887,-0.49059379777041573,-0.06571171708319726,-1.7658031485355392,1.3206300889285065,-1.1714152701552407,6.2
-0.5476346931160961,-1.2770193786975843,2.1722923832360372,-0.9446840728962899,-0.5148918263938332,-1.6026196344562536,0.8903233469806269,-1.219129198087262,2.6
0.005086144883285094,-1.1981630196908564,2.1184371711656285,-0.9644271283365453,-0.47334915732464145,-1.7406979925233417,1.1140828527935245,-1.2448838750960238,2.9
0.059452128948798,-0.7325349950797013,1.433706617699005,-0.5004653254905435,-0.2007253915580705,-1.8536711945782316,1.366529474736281,-1.2326842912497682,5.1
1.074283831505039,0.2925976720077611,0.3065939650825964,0.3846816600809069,0.4535716462816998,-1.8285660385660338,1.3493172050583653,-1.2291599670275166,11.8
1.4004797358981163,0.7056547906144309,-0.0973201254454681,0.710442074845121,1.0221869291662622,-1.4394361203769679,0.6665638411677294,-1.1806327335057447,15.1
1.5771691841110334,0.43529013116279247,0.05270510817924156,0.3484860584404387,1.1623934372747844,-1.0879639362061986,0.17888286696013195,-1.123430240359969,12.9
2.0075665579630106,0.8220617967672197,-0.18194974441325304,0.7203136025652487,1.4687706216600735,-0.686281440011034,-0.3374852233773242,-1.0919824242229548,16.1
1.5952911787995376,0.5704724608886117,0.07578591335227382,0.38797216932094947,0.9598729255624745,-0.3348092558402649,-0.8194287743589501,-1.189850196856249,14.0
1.0380398421280304,0.3526787074414585,0.5066276099155426,0.1280219393575867,0.21729771595067165,-0.20928347577927586,-0.9628643550082433,-1.2278044577112661,12.3
0.48984950280077516,-0.15425502903036356,0.8951544969949189,-0.24051509552718073,-0.4344029050722742,-0.3850195678646603,-0.7620545420992328,-1.1798194279159944,8.6
0.6393559589809357,-0.06788854059442351,0.7451292633702092,-0.09573268896530779,-0.1825504738402991,-0.3348092558402649,-0.8309036208108934,-1.2028630862922547,9.2
0.9383688713412567,0.08231404798982007,0.5720232245724673,-0.023341485684371336,0.1575801291637085,-0.4352298798890557,-0.7448422724213174,-1.2109961421897584,10.2
1.0289788447837782,0.13112988927969924,0.46431280043165013,0.13460295783767184,0.1731586300646554,-0.5482030819439461,-0.5899318453200808,-1.1825304465484956,10.6
1.6949621495863112,0.7432054377604919,-0.09347332458329606,0.7170230933252061,0.9806442600970704,-0.6235185499805392,-0.40633430208898513,-1.0919824242229548,15.5
2.3111099689954577,1.205078397657041,-0.37428978752185516,1.1875659146512931,1.5440667093479836,-0.661176283998836,-0.32601037692538093,-1.0599924043594404,19.6
2.3201709663397097,1.1600176210817679,-0.38967699097054337,1.1645323499709952,1.764762138778065,-0.6737288620049351,-0.22847418208386128,-1.001163300034164,19.2
2.3654759530609706,1.0586308737874033,-0.358902584073167,0.983554341768654,2.255484917157893,-0.7239391740293305,-0.0735637549826247,-0.9184772317428765,18.3
1.563577688094655,0.4653306488796412,-0.04346491337505951,0.6150173068838866,1.5752237111498775,-0.8118072200720229,0.029709863084866762,-0.9268813895036303,13.1
1.4457847226193772,0.16868053642576014,0.14118152800919853,0.1378934670777144,1.3467390312693228,-0.7992546420659241,0.06987182566666866,-0.8908248416913641,10.9
1.9713225685860019,0.17994573056957838,0.1296411254226824,0.16421754099805494,1.3441426144524984,-0.8996752661147152,0.3165810243834535,-0.808138773400077,11.0
1.744797634979698,0.30010780143697324,0.09501991766313403,0.2069941611186083,1.331160530368376,-0.8118072200720229,0.19609513663804698,-0.7978369025965723,11.9
1.2147292903409472,-0.1504999643157575,0.37583638060169317,-0.05953708732483957,0.8300520847212502,-1.0754113582000997,0.6206644553599552,-0.7975658007333222,8.6
1.1105278208820475,0.010967818412304367,0.2527387530121878,0.19383212415843803,0.6768634925286056,-1.1883845602549898,0.8788485005286832,-0.7604248454680557,9.7
0.14100110504706737,-0.7212698009358831,1.0567201332061447,-0.3589734281687131,0.08747687510944739,-1.1256216702244954,0.7468877663313336,-0.7796730777588143,5.2
-0.16707280465750576,-1.0291851075335825,1.6029658556345747,-0.6057616211719056,-0.22928597654313984,-1.2009371382610887,0.8616362308507682,-0.7986502081863229,3.7
-0.10364582324774071,-1.303304831699827,2.076122361681736,-0.7505440277337785,-0.37728173510213553,-1.1883845602549898,0.8099994218170227,-0.81491631998133,2.5
-0.32110975950979237,-1.3145700258436452,2.0338075521978434,-0.7275104630534805,-0.42661365462180073,-1.3390154963281766,1.119820276019496,-0.7994635137760732,2.4
0.25426357185021925,-0.9127781013807936,1.4221662151124888,-0.4840127792903306,-0.15139347203840528,-1.1883845602549898,0.8386865379468814,-0.7994635137760732,4.2
0.6167034656203053,-0.5147412416325482,0.7682100685432415,-0.11218523516552063,0.19652638141607578,-1.0879639362061986,0.6837761108456444,-0.7731666330408112,6.4
1.0561618368165346,-0.15801009374496966,0.3719895797395211,0.17408906871818264,0.5392534012369078,-0.8243597980781218,0.2878939082535948,-0.7457853448525489,8.6
1.5681081867667812,0.16492547171115404,0.08732631593878994,0.44391082640167306,0.8767875874240909,-0.5230979259317483,-0.11372571756442659,-0.7292481311942914,10.9
1.436723725275125,0.1386400187089114,0.19888354094177918,0.38139115084086433,0.6353208234594138,-0.2218360537853745,-0.5612447291902222,-0.8146452181180798,10.7
0.8251064045381048,-0.3194778764730315,0.8797672935462307,-0.11876625364560577,-0.09686871888509108,0.016662928330504426,-0.9571269317822717,-0.9941146515896607,7.5
0.48984950280077516,-0.3232329411876376,0.9567033107896716,-0.2339340770470956,-0.37728173510213553,0.04176808434270214,-1.0259760104939324,-1.0472506167866846,7.5
0.7209049350792051,-0.22184619389327317,0.8682268909597146,-0.16483338300620168,-0.3045820642310499,0.10453097437319664,-1.0948250892055933,-1.0719208863424459,8.2
1.6270046695044202,0.30010780143697324,0.45661919870730605,0.27938536439954476,0.21210488231702268,0.14218870839149342,-1.1292496285614237,-1.0743608031116967,11.9
1.5363946960618986,0.3226381897246098,0.3373683719799727,0.3517765676804812,0.48992148171724265,0.029215506336603508,-0.9915514711381019,-1.025562467726675,12.0
1.7176146429469417,0.3376584485830342,0.2835131599095641,0.36164809540060894,0.6353208234594138,-0.17162574176097908,-0.6530435008057696,-0.8599192292808503,12.2
3.2126792047485466,1.3027100802367992,-0.3935237918327154,1.4211920706943153,1.7673585555948894,-0.3348092558402649,-0.3661723395071828,-0.7447009373995485,20.6
3.6204240852398932,1.5618095455446193,-0.6704934539091024,1.7831480870989975,2.304816836677558,-0.4352298798890557,-0.11372571756442659,-0.61511424676599,23.1
2.0891155340612797,0.6568389493245518,-0.27427296510538207,0.8453529536868661,1.6375377147536652,-0.5482030819439461,0.08708409534458411,-0.5852930418084765,14.7
1.019917847439526,-0.09417399359666614,0.2642791555987039,0.08524531923703335,1.053343930968156,-0.5984133939683415,0.16740802050818832,-0.579599902680224,9.0
1.133180314242678,-0.12045944659890877,0.29890036335825226,0.18396059643831034,0.861209086523144,-0.7992546420659241,0.4485417585808032,-0.5869196529879773,8.8
0.6348254603088096,-0.34951839418988023,0.4989340081911985,-0.0463750503646693,0.60416382165752,-0.786702064059825,0.3796926798691426,-0.6275849324754957,7.4
0.6348254603088096,-0.4208646237673959,0.5951040297454996,-0.05953708732483957,0.4068361435788591,-0.8871226881086163,0.5116534140664923,-0.6465620629030043,6.9
0.5668679802269184,-0.4133544943381838,0.5489424193994351,0.01614462519613946,0.34192572315824693,-0.9624381561452097,0.7583626127832768,-0.5741778654152215,7.0
-0.09458482590348857,-0.8677173248055206,1.0490265314818006,-0.2438056047672233,0.009584370604712823,-1.062858780194001,0.8845859237546551,-0.6096922095009876,4.4
-0.09458482590348857,-0.9540838132414606,1.1336561504495855,-0.306325280328032,-0.01118696392988306,-1.1005165142122975,0.9935969650481183,-0.5768888840477228,4.0
-0.1081763219198668,-0.9841243309583093,1.156736955622618,-0.3194873172882023,-0.018976214380356515,-1.1507268262366932,1.108345429567553,-0.57038243932972,3.9
0.2633245691944714,-0.5072311122033359,0.6720400469889404,0.07537379151690565,0.1705622132478309,-1.2134897162671876,1.2862055495726765,-0.5432722530047077,6.4
0.9746128607182653,0.0034576889830921875,0.16041553232005876,0.489977955762269,0.5652175694051527,-1.2260422942732865,1.2689932798947614,-0.5633337908852166,9.7
3.16284371935516,1.8246640755670456,-0.7820506789120917,2.507060119908362,1.7206230528920488,-1.0879639362061986,0.907535616658542,-0.6259583212959948,25.9
3.905845501583836,2.763430254218568,-1.2244327780618767,3.6324142800029198,3.0292171285715894,-0.786702064059825,0.35674298696525536,-0.6514418964415065,36.7
3.045050753879882,1.8960103051445614,-0.897454704777253,2.3063390562657657,2.481373180221623,-0.46033503590125385,-0.14241283369428526,-0.6739433510912666,26.6
2.107237528749784,1.2576493036615262,-0.5589362289061133,1.5396504033358476,2.027000237277338,-0.15907316375487998,-0.5497698827382785,-0.72599490883529,20.1
1.50015070668489,0.58173765503243,-0.09347332458329606,0.7301851302853763,1.31038919583378,0.11708355237929571,-0.8022165046810347,-0.6980714169205275,14.1
1.441254223947251,0.6793693376121883,-0.0973201254454681,0.8881295738074195,1.0040120114484907,0.2802670664585815,-0.9112275459744976,-0.6460198591765041,14.9
1.3642357465211077,0.7394503730458858,-0.06654571854809177,0.8815485553273344,0.6379172402762383,0.35558253449517463,-1.0374508569458758,-0.7379233908182953,15.4
0.9882043567346435,0.330148319153822,0.271972757323048,0.4801064280421413,0.31076872135635314,0.41834542452566914,-1.100562512431565,-0.7436165299465478,12.1
0.9927348554067695,0.25504702486170017,0.364295978015177,0.3748101323607792,0.13161596099546363,0.41834542452566914,-1.0718753963017065,-0.7132531212625342,11.5
1.5681081867667812,0.6605940140391579,0.006543497833177046,0.8650960091271216,0.609356655291169,0.343029956489076,-0.9628643550082433,-0.6349046827832491,14.8
3.706503560010289,2.387923782757959,-0.8628334970177046,2.9150832656736405,2.14383899403444,0.17984644240979022,-0.7276300027434023,-0.523752918850699,32.1
4.263754896681796,2.9624486840926907,-1.2051987737510164,3.6784814093635156,2.868239285928471,-0.08375769571828687,-0.3202729536994091,-0.3776290145588833,39.2
3.606832589223515,2.2827819707489887,-1.1167223539210593,2.90192122871347,2.5307050997412883,-0.3473618338463635,0.25920679212373615,-0.1447525140270282,31.0
2.2476829875856925,1.2351189153738895,-0.6820338564956185,1.6350751712970821,1.7907263069463097,-0.5482030819439461,0.5346031069703793,-0.1878577102837977,19.9
1.5409251947340248,0.7281851789020675,-0.3512089823488229,0.9703923048084837,1.2376895249626945,-0.6737288620049351,0.695250957297588,-0.22364315623281406,15.3
0.19536708911258027,-0.42461968848200204,0.5874104280211555,-0.0463750503646693,0.38087197541061424,-0.7239391740293305,0.7641000360092486,-0.24370469411332268,6.9
0.9293078739970045,0.20247611885721492,-0.012690506477683168,0.5590786498031629,0.6612849916276586,-0.8745701101025174,1.0108092347260333,-0.26701945435283303,11.1
-0.11270682059199287,-0.6799640890752161,0.9336225056166393,-0.25696764172739356,0.058916290124378046,-0.786702064059825,0.7182006502014748,-0.3608206990373758,5.4
-0.5929396798373568,-1.220693407978493,1.7876122970188328,-0.5761470380115224,-0.3902638191862579,-0.786702064059825,0.6378767250378706,-0.4337471002516584,2.8
-0.7696291280502738,-1.340855478845888,2.003033145300467,-0.648538241292459,-0.49671690867606183,-0.9373330001330119,0.8042619985910509,-0.49962485302143805,2.3
-0.7152631439847609,-1.2732643139829782,1.7722250935701447,-0.6189236581320758,-0.460367073240519,-1.1005165142122975,1.039496350855892,-0.5500497995859609,2.6
-0.7333851386732653,-1.427221967281828,2.141517976338661,-0.70118638913314,-0.5823986636312698,-1.037753624181803,0.86737365407674,-0.5953238107487311,2.0
-0.37094524490317915,-1.0667357546796434,1.5029490332181017,-0.47085074233016033,-0.38247456873578445,-1.2385948722793856,1.1714570850532418,-0.6500863871252558,3.5
0.32675155060423644,-0.7325349950797013,1.1798177607956502,-0.3096157895680746,-0.22668955972631535,-1.2637000282915833,1.0567086205338072,-0.7520206877073016,5.1
2.0030360592908845,0.8258168614818258,-0.3281281771757907,1.0789791097298884,1.0118012618989642,-1.1758319822488912,0.8960607702065987,-0.7482252616218,16.2
1.9939750619466323,1.208833462371647,-0.6050978392521777,1.6252036435769543,1.2714429435814127,-0.9373330001330119,0.47149145148469007,-0.7417188169037972,19.7
2.881952801683343,1.749562781274924,-0.8743738996042207,2.1385230850235946,2.14383899403444,-0.410124723876858,-0.29732326079552224,-0.7609670491945558,25.1
2.138951019454667,1.2463841095177077,-0.4820002116626724,1.3553818858934639,1.8478474769164486,0.04176808434270214,-0.8481158904888089,-0.8300980243233369,20.0
1.5998216774716636,1.0698960679312217,-0.3050473720027584,1.0098784156889944,1.4687706216600735,0.41834542452566914,-1.186623860821141,-0.8805229708878595,18.3
2.1751950088316754,1.4791981218232855,-0.5050810168357046,1.437644616894528,1.6972553015406284,0.5313186265805595,-1.2612103627587734,-0.8715766094006056,22.3
1.6632486588814288,1.2914448860929808,-0.31658777458927456,1.105303183650229,1.229900274512221,0.594081516611054,-1.427595636311954,-1.054570367094438,20.4
0.8205759058659787,0.6418186904661274,0.14502832887137057,0.3748101323607792,0.5781996534892752,0.7447124526842407,-1.599718333091106,-1.1887657894032484,14.6
1.3959492372259903,0.8708776380570988,0.1911899392174351,0.6512129085243548,0.7677380811174626,0.8953433887574275,-1.6915171047066535,-1.2104539384632582,16.6
1.314400261127721,0.7807560849065527,0.1642623331822308,0.5854027237235034,0.8975589219586868,0.8702382327452297,-1.6628299885767948,-1.1876813819502479,15.8
1.5771691841110334,1.0135700972121302,0.014237099557521131,0.7137325840851635,0.7235989952314463,0.35558253449517463,-1.2841600556626604,-1.0735474975219466,17.8
2.048341046012145,1.1487524269379494,-0.21272415131062938,1.0329119803692925,1.0767116823195764,0.029215506336603508,-0.7620545420992328,-0.7452431411260487,19.1
1.6994926482584374,0.7807560849065527,-0.004996904753339082,0.7071515656050784,1.0767116823195764,-0.08375769571828687,-0.6530435008057696,-0.752291789570552,15.8
3.176435215371538,1.7307874577018934,-0.5974042375278337,1.7930196148191253,2.6397546060479167,-0.25949378780367127,-0.3891220324110701,-0.670147925005765,24.9
1.26909527440646,0.5103914254549142,-0.14348173579153262,0.489977955762269,1.5181025411797389,-0.39757214587075934,-0.12520056401637022,-0.5793288008169739,13.5
0.46266651076801873,-0.08290879945284788,0.3065939650825964,-0.0035984302441159372,0.8949625051418624,-0.5482030819439461,0.0469221327627818,-0.6107766169539882,9.1
0.480788505456523,-0.1504999643157575,0.25658555387435983,-0.0463750503646693,0.7703344979342871,-0.6988340180171327,0.27641906180165116,-0.5985770331077326,8.6
-0.12176781793624503,-0.6799640890752161,0.8105248780271339,-0.39187852056913874,0.25105113456939,-0.6988340180171327,0.21904482954193383,-0.6560506281167584,5.4
-0.4570247196735746,-0.9428186190976424,1.2067453668308543,-0.5860185657316502,-0.06571171708319726,-0.8745701101025174,0.4313294889028882,-0.6964448057410266,4.1
-0.7515071333617696,-1.2770193786975843,1.6799018728780155,-0.7538345369738211,-0.3461247333002417,-1.0000958901635064,0.5632902231002379,-0.7625936603740564,2.6
-0.9780320669680733,-1.4572624849986766,2.079969162543908,-0.8492593049350555,-0.5434524113789025,-1.0503062021879022,0.5632902231002379,-0.8219649684258332,1.9
-1.0414590483778383,-1.5436289734346167,2.326164417722919,-0.9644271283365453,-0.909547182551155,-1.163279404242792,0.5690276463262097,-0.9360988528541346,1.6
-0.9417880775910646,-1.4610175497132827,2.160751980649521,-0.8953264342956514,-0.738183672640739,-1.1507268262366932,0.5346031069703793,-0.9491117422901406,1.9
0.3358125479484886,-0.3269880059022437,0.7028144538863168,-0.016760467204286204,0.09007329192627186,-1.4017783863586712,0.9821221185961747,-0.9550759832816432,7.5
2.211438998208684,1.3853215039581332,-0.5897106358034896,1.4409351261345706,1.3415461976356737,-1.2511474502854845,0.695250957297588,-0.9545337795551431,21.4
3.4120211463220937,2.7446549306455377,-1.162883964267124,3.204648078797386,2.3723236739149947,-0.8745701101025174,0.11003378824847096,-0.9377254640336352,36.4
1.916956584520489,1.3740563098143148,-0.5858638349413176,1.52977887561572,1.860829561000571,-0.4226773018829571,-0.45797111112273065,-0.930134611862632,21.3
1.5363946960618986,0.7356953083312796,-0.13963493492936058,0.7268946210453338,1.4999276234619674,0.004110350324405795,-0.842378467262837,-0.8713055075373555,15.4
1.3325222558162253,0.38271922515830725,0.1911899392174351,0.3057094383198853,1.2273038576953965,0.4057928465195705,-1.1349870517873955,-0.8154585237078305,12.5
1.5998216774716636,0.7018997258998249,0.021930701281865216,0.611726797643844,1.2740393603982372,0.5689763605988563,-1.2898974788886322,-0.8742876280331068,15.1
1.314400261127721,0.536676878457157,0.12194752369833832,0.4965589742423541,0.8222628342707767,0.6066340946171527,-1.272685209210717,-0.8067832640838265,13.7
0.48984950280077516,0.1085995009920627,0.6066444323320157,-0.13521879984581858,0.07189837420850047,0.719607296672043,-1.685779681480682,-1.349800296173821,10.4
1.205668292996695,0.709409855329037,0.3258279693934566,0.38797216932094947,0.52886773396961,1.0334217468245155,-1.8521649550338624,-1.4015807520545942,15.2
0.6710694496858182,0.3564337721560646,0.6797336487132846,-0.11876625364560577,0.13421237781228812,0.9330011227757242,-1.903801764067608,-1.5645129718679176,12.3
2.0755240380449016,1.92605082286141,-0.2396517573458337,1.3817059598138044,1.4324207862245308,0.6066340946171527,-1.8406901085819187,-1.692201949458725,27.0
3.960211485649349,2.898612583944387,-0.9166887090881132,2.8064964607522356,3.3459799802241768,0.2551619104463838,-1.2382606698548866,-1.1049953136589608,38.4
3.9692724829936012,2.635758053921961,-0.9936247263315541,2.8130774792323208,3.4835900715158745,-0.07120511771218778,-0.5669821524161935,-0.6359890902362495,35.1
3.1537827220109076,1.9523362758636527,-0.7782038780499196,2.0167742431420197,2.6812972751171085,-0.2469412097975722,-0.3145355304734373,-0.5923416902529798,27.2
1.563577688094655,0.6943895964706127,-0.3281281771757907,0.5459166128429926,1.8426546432827995,-0.48544019191345156,-0.22847418208386128,-0.7918726616050696,15.0
1.7629196296682024,0.7732459554773405,-0.47815341080050033,0.7137325840851635,1.7855334733126609,-0.6360711279866383,0.1616705972822165,-0.6161986542189907,15.7
1.2328512850294515,0.44280026059200467,-0.22811135475931757,0.3550670769205238,1.3856852835216902,-0.786702064059825,0.33379329406136854,-0.6655391933305128,13.0
0.2814465638829757,-0.22935632332248537,0.3527555754286609,-0.19444796616658477,0.5781996534892752,-0.8494649540903195,0.41985464245094456,-0.6788231846297689,8.1
